Train_No,Route_ID,Departure_Date,Arrival_Date,Departure_Time,Arrival_Time
2,917,2023-12-09,2023-10-08,10:23:33,12:22:31
13,910,2023-03-12,2023-08-15,06:36:03,04:48:03
13,412,2023-06-07,2023-04-27,11:35:16,16:25:54
15,32,2023-08-09,2023-03-24,18:43:26,12:38:34
19,478,2023-11-25,2023-04-14,18:41:12,07:44:39
10,752,2023-12-27,2023-11-16,09:19:26,03:56:51
1,479,2023-11-08,2023-01-23,00:33:39,14:03:55
7,628,2023-03-13,2023-11-20,14:00:16,14:06:40
14,905,2023-10-17,2023-03-21,13:32:57,04:40:10
4,462,2023-12-25,2023-03-14,05:57:52,16:51:52
3,478,2023-08-09,2023-09-08,23:09:13,02:48:18
6,10,2023-05-11,2023-07-10,23:19:19,00:54:21
4,259,2023-09-16,2023-08-28,13:34:57,06:49:14
17,349,2022-12-29,2023-04-08,20:51:43,13:04:58
14,868,2023-12-27,2023-04-23,20:51:40,09:32:19
11,439,2023-04-20,2023-02-04,02:52:15,00:01:45
20,945,2023-03-15,2023-02-07,17:18:22,01:41:38
18,227,2023-11-28,2023-09-30,04:41:27,00:53:19
1,20,2023-05-09,2023-12-10,18:13:37,19:14:51
13,625,2023-08-25,2023-08-04,12:35:37,18:43:27
2,631,2023-12-14,2023-07-22,07:40:03,13:54:43
3,962,2023-06-29,2023-01-04,05:28:47,13:04:47
8,441,2023-11-14,2023-08-09,04:21:12,09:50:59
6,545,2023-05-13,2023-08-23,03:28:42,00:41:53
13,837,2023-05-02,2023-11-14,09:29:49,22:50:39
20,36,2023-05-31,2023-06-30,17:05:35,23:20:37
4,452,2023-06-22,2023-05-21,21:00:38,16:44:23
5,96,2023-11-30,2023-05-29,03:06:22,14:28:30
13,217,2023-11-02,2023-12-04,22:08:50,19:16:54
3,722,2023-03-15,2023-08-26,21:43:58,20:32:16
15,273,2023-09-05,2023-01-24,22:38:15,01:21:55
10,553,2023-03-16,2023-06-14,07:39:30,00:11:04
18,404,2023-05-03,2023-07-14,17:24:34,03:31:21
4,494,2023-07-02,2023-09-14,14:43:21,21:04:21
1,587,2023-06-18,2023-03-11,03:21:58,11:46:46
9,481,2023-01-11,2023-11-28,06:24:34,12:17:14
19,532,2023-07-16,2023-08-21,14:00:52,03:35:21
8,225,2023-06-26,2023-12-01,22:58:29,09:25:44
10,503,2023-08-05,2023-10-25,22:02:55,08:50:44
12,812,2023-01-09,2023-09-01,00:13:28,20:21:22
12,511,2023-05-22,2023-05-24,18:00:07,09:41:10
13,146,2023-03-10,2023-12-08,00:10:54,19:08:02
12,846,2023-02-19,2023-03-29,17:45:11,12:03:15
20,122,2023-09-07,2023-11-29,15:28:12,20:15:05
4,299,2023-09-03,2023-11-22,10:11:42,19:39:46
13,959,2023-09-15,2023-07-12,08:02:49,02:05:59
13,148,2023-11-15,2023-02-24,17:47:00,17:15:43
16,797,2023-08-12,2023-07-15,02:18:01,03:08:49
4,450,2023-04-09,2023-04-22,12:39:39,11:15:05
6,535,2023-01-06,2023-02-04,17:32:20,06:14:04
14,419,2023-03-18,2023-08-16,08:20:39,07:34:10
7,716,2023-02-10,2023-02-15,10:15:12,04:40:25
10,16,2023-07-02,2023-12-16,21:36:39,07:02:15
9,166,2023-12-14,2023-03-29,11:11:35,03:50:56
9,500,2023-12-03,2023-04-09,20:43:17,15:18:20
10,333,2023-03-19,2023-09-03,07:45:13,01:22:33
12,164,2023-09-09,2023-04-14,09:48:26,10:08:04
5,959,2023-05-16,2023-12-20,14:11:19,03:26:55
20,136,2023-07-15,2023-04-20,20:27:24,11:32:30
10,397,2023-02-23,2022-12-28,23:00:06,13:55:37
20,297,2023-05-05,2023-04-16,06:05:47,11:57:54
15,981,2023-06-17,2023-09-07,17:46:12,07:46:57
15,34,2023-07-05,2023-01-28,15:20:55,16:49:50
14,405,2023-01-28,2023-04-26,17:56:26,03:31:36
18,981,2023-03-12,2023-12-25,18:20:17,05:41:20
13,315,2023-08-08,2023-03-11,02:42:34,08:03:41
19,494,2023-09-11,2023-02-01,15:27:43,09:14:01
19,359,2023-02-04,2023-02-13,15:28:34,22:53:22
5,964,2023-06-27,2023-12-26,18:03:15,04:55:59
11,87,2023-03-25,2023-02-20,01:07:35,17:12:46
11,900,2023-05-19,2023-05-06,21:22:23,01:00:34
10,3,2023-05-19,2023-05-02,03:59:23,04:15:41
5,819,2023-12-23,2023-12-19,06:18:47,04:25:58
9,339,2023-06-12,2023-05-30,22:19:08,08:25:16
19,959,2023-09-26,2023-10-02,10:07:53,16:55:54
12,654,2023-01-04,2023-05-22,08:41:23,15:00:26
14,417,2023-03-28,2023-06-16,03:08:04,11:38:43
20,193,2023-08-14,2023-09-12,13:36:53,13:18:59
13,480,2023-05-02,2023-10-23,08:48:45,22:54:39
16,520,2023-09-11,2023-06-10,17:57:06,10:03:34
14,375,2023-02-18,2023-02-05,14:16:11,16:47:25
11,446,2023-01-29,2023-07-19,23:59:50,18:48:26
15,6,2023-12-24,2023-07-18,07:09:01,16:38:49
4,794,2023-08-18,2023-02-07,20:19:41,17:18:05
1,507,2023-09-24,2023-05-02,06:12:04,14:52:16
10,208,2023-04-19,2023-05-23,01:24:11,06:58:39
11,686,2023-10-20,2023-02-02,12:59:54,10:54:36
3,828,2023-11-30,2023-04-13,13:22:43,22:00:17
5,699,2023-01-23,2023-05-17,14:52:26,02:44:55
19,885,2023-07-22,2022-12-30,05:42:50,20:33:53
17,568,2023-11-15,2023-05-06,18:56:45,07:48:13
17,211,2023-03-08,2023-04-15,22:29:37,23:35:07
4,364,2023-11-14,2023-10-10,03:10:14,04:06:03
4,916,2023-07-05,2023-03-22,19:54:15,01:42:11
10,336,2023-12-28,2023-04-15,21:32:45,22:17:23
14,527,2023-12-13,2023-06-04,00:26:08,17:59:39
16,517,2023-12-07,2023-10-09,11:43:28,20:04:10
7,323,2023-05-11,2023-03-04,18:04:31,15:38:01
9,555,2023-09-05,2023-01-23,13:54:21,16:56:08
9,388,2023-07-18,2023-06-21,19:04:18,04:09:26
13,980,2023-10-01,2023-11-10,17:31:35,02:08:36
6,684,2023-11-06,2023-06-21,13:52:44,12:19:40
4,651,2023-12-22,2023-10-06,11:48:33,13:16:39
12,13,2023-04-07,2023-01-21,02:16:10,21:53:58
5,408,2023-07-24,2023-06-14,06:22:39,02:24:23
4,744,2023-11-27,2023-06-03,08:52:39,08:00:07
8,738,2023-01-08,2023-04-22,04:00:17,12:46:43
4,517,2023-05-09,2023-02-17,20:41:39,13:46:09
19,355,2023-05-24,2023-03-18,18:02:36,13:57:17
15,100,2023-04-24,2023-11-17,12:57:52,12:59:48
15,859,2023-08-26,2023-06-22,08:54:44,00:46:29
6,451,2023-01-24,2023-07-24,21:55:13,11:35:31
10,927,2023-05-16,2023-06-29,06:48:35,03:16:01
8,89,2023-01-21,2023-08-14,15:07:20,14:25:23
17,401,2023-09-18,2023-11-20,07:16:57,09:52:23
13,715,2023-10-07,2023-03-14,20:34:37,16:04:51
4,816,2023-07-12,2023-05-18,22:05:02,10:15:33
2,528,2023-10-29,2023-12-07,21:12:07,09:45:50
12,186,2023-05-06,2023-09-26,02:56:02,04:42:21
10,171,2023-04-05,2023-09-04,00:41:41,10:03:34
15,840,2023-04-15,2023-03-30,12:38:22,12:35:53
19,578,2023-04-23,2023-01-10,22:46:46,08:04:38
12,246,2023-10-23,2023-07-18,14:23:42,04:15:26
13,547,2023-02-27,2023-01-08,07:55:09,04:49:27
1,519,2023-02-28,2023-06-11,15:37:01,23:03:20
10,485,2023-02-09,2023-07-17,01:34:07,22:50:59
6,616,2023-11-15,2023-07-09,11:52:25,08:01:58
9,888,2023-06-05,2023-05-08,07:24:15,21:41:01
5,609,2023-06-25,2023-07-19,07:28:43,01:30:09
12,36,2023-08-15,2023-04-01,14:51:35,12:17:12
10,538,2023-06-13,2023-10-21,15:18:12,09:49:27
17,939,2023-04-22,2023-07-18,03:26:35,01:22:12
13,177,2023-03-17,2023-12-03,17:01:24,04:04:43
17,672,2023-05-13,2023-11-22,17:18:27,01:06:25
12,967,2023-01-07,2022-12-28,14:08:24,00:11:15
2,22,2023-10-08,2023-11-20,00:53:11,12:41:54
17,656,2023-04-25,2023-02-23,22:25:32,08:01:12
1,954,2023-09-21,2023-01-09,06:40:21,08:29:32
11,977,2023-05-25,2023-01-01,10:51:05,20:36:36
1,694,2023-04-24,2023-07-20,03:50:07,06:12:17
20,286,2023-01-16,2023-07-19,12:59:54,22:48:37
16,39,2023-11-22,2023-12-18,21:35:26,08:48:42
12,544,2023-08-23,2023-01-23,12:45:58,23:32:27
18,42,2023-02-15,2023-06-20,23:18:23,18:58:25
14,814,2023-05-12,2023-09-09,07:01:24,07:44:55
10,599,2023-01-30,2023-07-09,15:32:13,09:30:27
19,944,2023-10-04,2023-10-03,17:08:59,05:16:07
5,806,2023-06-01,2023-01-07,08:08:54,19:12:31
3,482,2023-06-21,2023-12-22,06:36:06,22:48:18
9,539,2023-04-06,2023-10-25,07:46:20,07:52:24
20,57,2023-05-17,2023-09-19,05:56:24,10:56:36
7,34,2023-10-21,2023-07-04,02:07:04,08:17:55
3,365,2023-03-14,2023-03-05,06:31:14,07:29:13
6,293,2023-01-13,2023-12-18,16:53:56,13:52:56
7,262,2023-01-23,2023-07-01,17:42:19,23:51:29
6,725,2023-04-30,2023-12-22,17:24:18,09:22:06
12,149,2023-10-19,2023-06-11,21:48:48,08:50:44
2,187,2023-10-30,2023-05-27,13:37:21,17:22:45
18,600,2023-11-26,2023-05-19,16:06:21,08:21:20
14,894,2023-05-29,2023-05-04,02:22:31,09:41:59
18,711,2023-04-17,2023-10-15,13:46:01,20:05:27
7,644,2023-06-23,2023-06-04,15:22:44,10:27:02
20,935,2023-05-17,2023-04-29,12:18:29,08:41:59
17,890,2023-08-11,2023-07-26,03:52:55,17:14:32
8,626,2023-08-25,2023-03-09,01:18:07,14:06:00
13,216,2023-07-07,2023-07-29,13:07:46,07:06:26
17,453,2023-09-10,2023-08-11,00:35:08,05:11:48
3,383,2023-03-04,2023-08-29,13:26:19,02:42:38
15,924,2023-01-18,2023-08-11,21:49:08,09:43:31
19,183,2023-07-25,2023-05-08,17:15:26,19:45:14
1,824,2023-05-05,2023-09-17,18:20:50,22:56:48
4,452,2023-10-31,2023-12-17,12:06:45,20:12:09
7,695,2023-10-10,2023-10-22,12:08:36,03:32:11
2,895,2023-11-17,2023-07-24,14:46:57,05:39:11
6,610,2023-08-29,2023-11-01,22:40:57,00:15:35
11,379,2023-02-14,2023-06-05,23:35:49,18:32:00
17,941,2023-02-22,2023-05-21,16:07:28,18:34:50
6,932,2023-03-09,2023-12-23,06:48:16,17:57:05
10,386,2023-06-10,2023-03-16,07:50:55,13:20:01
6,604,2023-03-06,2023-08-28,23:09:08,12:07:53
3,616,2023-04-27,2023-12-07,20:22:57,23:22:41
6,534,2023-08-01,2023-04-20,23:26:01,07:24:27
8,715,2023-03-01,2023-08-25,14:12:54,09:03:19
6,924,2023-10-24,2023-07-12,17:49:44,14:38:13
9,746,2023-02-08,2023-05-30,02:20:17,14:18:38
2,372,2023-07-27,2023-12-07,02:43:39,12:01:35
15,580,2023-04-28,2023-10-22,21:32:22,06:37:02
13,728,2023-11-06,2023-09-05,16:17:24,21:42:27
17,252,2023-11-11,2023-12-16,18:16:08,13:33:16
5,720,2023-01-03,2022-12-29,11:18:17,02:51:38
2,875,2023-12-10,2023-02-16,05:27:08,17:11:53
14,177,2023-11-30,2023-07-28,19:50:32,17:20:55
2,70,2023-11-23,2023-08-09,02:09:26,18:29:49
10,455,2023-10-03,2023-10-18,20:25:26,03:18:26
14,48,2023-07-21,2023-01-17,11:04:01,10:03:29
16,804,2023-07-21,2023-03-12,23:42:16,16:13:23
4,697,2023-03-23,2023-05-04,14:44:15,17:45:18
3,28,2023-11-06,2023-01-21,07:52:09,18:36:32
9,884,2023-07-21,2023-11-28,23:20:48,07:26:28
2,14,2023-11-15,2023-10-06,07:21:39,02:43:35
2,815,2023-03-26,2023-09-17,10:24:24,12:32:10
10,161,2023-08-18,2023-10-07,19:11:03,18:38:08
7,813,2023-12-08,2023-11-01,14:41:24,01:54:21
18,409,2023-06-09,2023-01-14,08:05:35,07:27:51
19,85,2023-04-12,2023-04-22,13:03:00,14:00:15
15,832,2023-08-21,2023-05-08,09:40:34,11:03:01
13,153,2023-08-11,2023-01-19,23:53:22,14:32:10
20,308,2023-03-02,2023-09-20,01:33:12,18:20:12
8,928,2023-06-08,2023-04-27,04:34:23,11:26:16
8,214,2023-12-18,2023-05-08,10:18:35,14:35:34
15,483,2023-12-05,2023-12-08,14:38:00,02:56:05
9,816,2023-03-10,2023-07-27,17:03:55,08:10:51
17,644,2023-05-20,2023-07-05,21:17:04,20:31:18
14,779,2023-10-24,2023-05-29,02:08:00,11:30:14
13,809,2023-09-25,2023-01-08,22:13:45,01:17:42
11,195,2023-11-04,2023-09-05,16:31:59,22:10:44
17,30,2023-07-21,2023-03-25,05:18:12,20:31:46
15,80,2023-03-06,2023-09-18,18:17:48,21:43:04
8,407,2023-09-02,2023-11-04,04:46:40,17:15:48
1,736,2023-06-19,2023-03-06,10:19:06,06:42:52
9,361,2023-11-01,2023-07-30,16:07:42,12:18:55
8,715,2023-05-31,2023-03-18,19:42:57,17:59:08
15,13,2023-04-07,2023-06-15,14:14:29,06:09:05
1,126,2023-10-02,2023-06-23,15:14:04,13:30:18
1,472,2023-11-29,2023-08-12,21:37:56,20:38:45
19,113,2023-01-11,2023-04-24,21:37:34,11:58:08
14,312,2023-11-15,2023-11-17,16:41:58,06:03:45
20,4,2023-06-11,2023-12-23,00:17:25,13:03:23
16,908,2023-01-02,2023-09-15,00:52:44,11:13:58
1,472,2023-05-22,2023-10-28,10:03:57,11:30:06
14,197,2023-09-08,2023-06-05,04:03:04,14:14:09
19,236,2023-04-18,2023-08-05,08:05:33,22:58:23
17,256,2023-11-19,2023-08-08,18:01:03,21:57:10
13,70,2023-05-04,2023-07-29,01:05:58,14:09:22
6,764,2023-07-09,2023-09-20,07:28:44,10:48:01
19,53,2023-03-04,2023-02-12,06:01:27,00:04:59
12,291,2023-05-22,2023-03-19,08:48:42,07:58:18
2,969,2023-11-11,2023-02-26,05:19:28,09:08:49
12,432,2023-05-09,2023-02-03,14:26:09,09:12:52
20,955,2023-08-16,2023-04-06,20:26:04,14:46:46
8,815,2023-10-07,2023-04-16,18:48:45,09:29:39
8,108,2023-12-23,2023-01-30,18:37:55,15:33:47
12,979,2023-09-29,2023-08-13,10:31:50,03:24:11
8,481,2023-05-04,2023-03-12,23:40:02,15:48:40
6,989,2023-07-31,2023-12-23,23:17:46,23:57:59
2,675,2023-05-07,2023-07-08,12:11:18,06:35:16
6,718,2023-01-10,2023-03-25,05:32:16,14:11:40
12,893,2023-12-15,2023-12-04,11:11:09,18:19:07
15,708,2023-04-11,2023-06-23,13:03:06,18:34:26
18,903,2023-08-18,2023-11-10,01:57:36,00:00:46
7,901,2023-10-11,2023-08-10,03:21:12,18:03:35
4,723,2023-02-12,2023-01-01,23:39:19,05:07:29
8,850,2023-09-29,2023-03-12,05:53:50,18:12:29
11,695,2023-04-11,2023-05-14,13:55:32,09:55:55
17,862,2023-05-14,2023-11-28,08:48:25,10:02:08
7,734,2023-02-09,2023-07-29,17:52:19,07:50:44
4,138,2023-03-01,2023-02-27,15:41:54,08:57:15
14,158,2023-09-11,2023-05-08,14:42:01,20:30:49
4,830,2023-11-15,2023-02-11,13:23:48,16:57:34
13,979,2023-06-04,2023-02-26,00:05:59,07:26:07
15,552,2023-10-12,2023-04-25,21:35:18,11:32:56
7,413,2023-11-05,2023-08-25,20:20:55,11:03:04
3,469,2023-06-25,2023-10-15,20:35:29,04:32:07
8,574,2023-07-06,2023-12-27,07:14:29,08:23:41
7,594,2023-04-10,2023-10-26,05:49:09,16:59:00
1,48,2023-07-26,2023-05-02,06:58:29,15:27:10
15,485,2023-09-15,2023-05-14,22:20:40,17:43:13
11,172,2023-01-02,2023-02-12,18:41:18,09:17:26
4,746,2023-12-10,2023-06-24,13:34:04,06:15:51
19,218,2023-05-11,2023-05-30,00:53:54,16:30:14
3,342,2023-08-14,2023-05-07,09:28:56,07:40:35
10,365,2023-01-01,2023-06-14,06:15:27,05:07:53
17,594,2023-09-07,2023-04-13,12:26:15,15:35:58
10,204,2023-06-16,2023-12-02,22:53:04,16:23:51
2,462,2023-01-28,2023-06-22,05:25:18,03:42:57
19,936,2023-03-05,2023-01-03,18:16:34,08:54:27
14,536,2023-10-24,2023-06-17,11:28:17,08:33:40
14,216,2023-10-04,2023-06-21,13:59:42,15:36:28
5,795,2023-10-04,2023-12-16,02:19:16,12:31:24
11,912,2023-02-27,2023-06-03,22:10:56,05:53:56
11,865,2023-05-08,2023-10-31,20:42:36,04:16:10
5,15,2023-08-03,2023-05-14,05:31:06,20:17:13
2,443,2023-08-07,2023-04-28,06:17:03,19:42:51
20,495,2023-05-13,2023-12-23,13:57:59,23:41:54
4,204,2023-07-06,2023-10-13,22:59:36,11:49:55
12,116,2023-05-07,2023-06-24,21:08:49,06:28:08
1,262,2023-12-10,2023-02-22,01:01:16,02:31:20
14,266,2023-01-03,2023-08-24,06:17:24,02:29:18
17,801,2023-01-07,2023-12-28,23:17:31,01:04:45
3,559,2023-09-22,2023-07-27,17:59:28,17:34:35
13,524,2023-09-12,2023-05-11,08:35:02,07:36:20
9,358,2023-11-07,2023-12-22,01:06:27,23:07:52
15,339,2023-08-02,2023-09-09,16:53:55,18:44:31
20,166,2023-04-30,2023-05-18,17:04:42,22:52:03
10,174,2023-09-09,2023-09-09,00:05:50,19:22:53
15,829,2023-10-29,2023-05-16,08:32:00,04:09:06
13,685,2023-06-06,2023-12-20,07:39:38,09:17:53
17,199,2023-08-20,2023-01-01,02:22:05,15:15:11
6,329,2023-01-18,2023-11-06,20:21:18,02:33:07
19,193,2023-07-05,2023-03-19,00:54:27,00:03:59
12,700,2023-09-16,2023-04-06,21:59:03,01:19:52
12,483,2023-10-05,2023-01-18,16:51:15,17:36:19
12,720,2023-01-08,2023-09-29,01:06:38,17:04:01
10,581,2023-01-01,2023-12-07,12:29:58,06:43:02
7,669,2023-10-30,2023-11-18,16:13:28,07:25:35
13,126,2023-05-21,2023-12-28,12:11:52,21:18:15
14,862,2023-05-03,2023-06-17,19:25:21,06:17:12
7,696,2023-11-02,2023-04-17,18:23:16,22:09:35
12,691,2023-05-25,2023-04-22,02:52:54,13:36:52
10,417,2023-10-05,2023-04-12,18:15:57,22:45:41
16,626,2023-07-19,2023-05-07,10:58:22,07:51:37
15,783,2023-07-25,2023-01-22,13:53:39,04:46:46
10,341,2023-01-29,2023-09-04,18:46:01,04:18:58
18,743,2023-11-24,2023-10-26,20:53:41,14:10:40
20,303,2023-07-06,2023-05-05,11:35:15,06:38:16
11,217,2023-07-17,2023-07-31,01:05:25,12:33:14
20,957,2023-04-30,2023-11-24,07:23:35,07:42:40
11,852,2023-10-31,2023-05-25,14:26:44,22:24:41
1,325,2023-09-27,2023-10-18,16:41:06,18:12:35
9,805,2023-02-06,2023-06-07,12:40:18,08:18:01
6,610,2023-09-26,2023-04-07,06:13:30,11:07:00
10,749,2023-08-20,2023-04-28,17:22:29,08:14:26
6,687,2023-10-19,2023-03-21,15:48:08,15:37:29
16,813,2023-06-15,2023-02-14,02:16:33,13:10:14
3,931,2023-06-09,2023-03-06,16:22:02,19:24:19
10,327,2023-11-28,2023-03-20,21:40:28,17:58:56
17,876,2023-10-05,2023-04-10,06:56:27,12:11:13
16,961,2023-11-27,2023-08-22,14:36:44,06:21:24
14,233,2023-12-20,2023-05-04,14:41:16,13:53:03
5,753,2023-08-22,2023-06-12,12:55:26,03:52:13
7,540,2023-10-24,2023-09-04,14:11:05,00:58:37
20,967,2023-09-27,2023-05-15,14:25:01,00:08:27
5,740,2023-03-25,2023-05-12,07:19:02,09:50:26
4,908,2023-02-17,2023-06-07,21:11:08,00:09:39
16,180,2023-04-28,2023-07-21,03:02:02,19:30:46
15,167,2023-10-09,2023-01-23,11:31:28,09:37:20
9,984,2023-07-08,2023-05-15,16:46:10,00:09:45
19,316,2023-09-14,2023-04-14,23:53:55,23:02:13
18,324,2023-02-15,2023-01-11,15:02:58,08:37:13
8,595,2023-06-04,2023-05-21,10:53:02,05:54:39
2,220,2023-12-04,2023-06-27,00:06:02,16:52:29
12,353,2023-09-26,2023-11-18,19:42:28,05:50:06
9,985,2023-05-22,2023-12-18,00:40:55,03:45:12
15,682,2023-08-09,2023-07-12,20:40:07,02:54:50
10,794,2023-07-10,2023-08-25,08:55:37,21:10:29
10,505,2023-07-12,2023-11-27,16:22:45,18:03:18
11,762,2023-02-19,2023-02-08,14:57:02,10:49:48
13,627,2023-09-20,2023-12-17,08:57:36,09:43:23
10,113,2023-10-18,2023-06-08,10:01:57,21:36:21
6,9,2023-10-17,2023-07-28,01:35:14,14:22:49
3,536,2023-11-26,2023-04-25,19:58:08,23:59:35
1,466,2023-03-16,2023-06-05,06:14:41,05:50:59
14,932,2023-06-12,2023-05-28,08:59:04,02:55:04
14,833,2023-04-27,2023-07-18,08:52:53,08:16:57
13,542,2023-05-10,2023-08-08,22:54:38,14:02:00
3,688,2023-02-21,2023-07-14,08:33:13,10:26:01
8,115,2023-04-10,2023-08-31,21:30:31,16:12:29
10,838,2023-01-30,2023-05-01,01:35:50,08:06:24
15,732,2023-12-23,2023-06-11,18:29:57,01:23:30
11,429,2023-02-07,2023-10-04,06:43:54,20:03:35
9,756,2023-03-31,2023-11-11,04:24:10,03:39:49
20,828,2023-11-08,2023-03-07,05:41:08,04:37:26
2,162,2023-12-03,2023-12-12,15:11:27,18:57:37
14,187,2023-11-15,2023-03-12,10:33:30,05:35:20
7,458,2023-02-24,2023-09-06,08:57:13,18:10:22
11,364,2023-02-14,2023-12-24,16:06:53,23:45:01
16,916,2023-06-21,2023-09-28,06:41:53,01:03:35
1,990,2023-06-11,2023-09-25,03:56:28,12:57:38
13,54,2023-08-07,2023-11-16,23:56:15,02:41:08
12,184,2023-03-22,2023-09-03,05:04:20,15:54:26
1,789,2023-05-16,2023-03-22,13:48:41,19:44:28
6,501,2023-06-03,2023-01-31,13:44:42,13:23:36
16,720,2023-06-12,2023-01-08,10:57:26,07:08:45
15,921,2023-09-29,2023-12-23,20:08:17,18:36:41
20,801,2023-10-14,2023-07-08,08:21:23,06:27:21
13,990,2023-07-19,2023-07-07,00:51:00,02:31:49
8,487,2023-02-22,2023-09-26,14:33:22,18:41:54
1,718,2023-12-13,2023-12-01,21:54:24,07:54:13
20,693,2023-05-11,2023-09-14,15:54:43,09:04:40
1,289,2023-06-25,2022-12-31,11:11:39,00:28:54
9,187,2023-10-31,2023-02-19,21:49:16,01:13:56
1,494,2023-01-18,2023-01-21,16:55:04,12:46:56
2,536,2023-06-19,2023-06-09,08:31:40,06:03:52
4,289,2023-04-10,2023-01-29,07:34:06,02:03:26
19,209,2023-06-04,2023-01-16,21:20:47,07:06:08
12,992,2023-07-17,2023-12-25,04:17:17,01:06:08
16,981,2023-09-01,2023-11-15,17:08:37,11:06:13
7,497,2023-01-03,2023-10-25,16:02:32,12:57:34
2,936,2023-08-14,2023-04-13,03:41:34,19:54:03
18,527,2023-12-28,2023-11-09,17:05:11,01:53:54
2,533,2023-12-25,2023-03-24,04:09:40,04:28:08
13,577,2023-09-09,2023-08-01,02:50:22,01:29:14
19,522,2023-09-29,2023-02-16,20:27:07,00:27:49
3,663,2023-09-18,2023-12-06,01:44:03,06:25:53
11,103,2023-05-06,2023-02-18,04:15:57,13:49:25
13,500,2023-01-04,2023-03-20,09:33:17,10:18:54
6,414,2023-02-27,2023-05-11,18:10:02,17:09:51
7,199,2022-12-31,2023-03-09,03:37:55,11:54:30
13,909,2023-05-27,2023-01-05,17:18:20,11:30:15
9,372,2023-09-07,2023-08-14,22:28:45,18:20:38
19,445,2023-08-19,2023-07-06,05:23:05,05:48:20
4,95,2023-09-29,2023-11-28,18:30:03,08:56:39
14,304,2023-05-17,2023-07-06,22:33:28,19:04:20
9,111,2023-05-26,2023-07-10,11:04:27,00:07:21
8,373,2023-09-04,2023-10-01,13:08:20,13:24:37
20,799,2023-09-19,2023-01-06,16:41:24,06:35:04
12,314,2023-07-08,2023-08-30,15:30:19,07:11:32
4,391,2023-02-07,2023-09-26,06:33:46,01:54:03
15,898,2023-12-03,2023-09-16,08:38:50,01:45:54
17,6,2023-06-25,2023-06-21,00:45:56,20:36:58
20,905,2023-07-23,2023-05-15,15:14:06,17:23:41
11,292,2023-07-31,2023-11-04,21:24:52,16:58:19
13,368,2023-12-18,2023-12-05,11:51:41,23:51:00
5,37,2023-05-05,2023-06-16,10:03:18,17:46:45
13,511,2023-05-03,2023-08-10,20:07:05,10:30:27
6,360,2023-03-30,2023-04-02,09:25:35,01:07:04
19,836,2023-05-26,2023-07-04,10:34:16,07:25:54
2,359,2023-05-19,2023-07-20,21:19:35,03:38:21
15,608,2023-07-23,2023-12-08,06:35:57,13:42:13
11,126,2023-08-04,2023-05-21,22:53:53,20:27:00
5,920,2023-06-09,2023-06-04,08:23:34,09:05:07
15,634,2023-08-29,2023-09-17,07:36:06,18:40:39
15,44,2023-11-11,2023-03-26,05:16:10,09:26:55
7,567,2023-11-06,2023-10-05,16:40:01,23:51:17
2,382,2023-10-02,2023-05-25,20:24:44,04:34:44
18,418,2023-09-23,2023-03-23,04:41:08,02:13:23
3,305,2023-08-06,2023-09-24,01:52:54,09:54:57
8,108,2023-08-08,2023-11-29,07:55:49,16:31:41
5,990,2023-10-26,2023-09-11,19:24:05,03:41:56
9,354,2023-02-24,2023-05-22,06:38:11,15:28:30
7,448,2023-10-28,2023-07-26,03:12:38,23:09:22
16,646,2023-12-09,2023-12-18,01:20:53,09:51:49
2,432,2023-01-15,2022-12-31,05:18:25,13:43:53
3,834,2023-09-11,2023-09-17,12:05:42,14:55:43
14,120,2023-08-13,2023-06-03,19:56:45,07:46:11
20,786,2023-09-19,2023-12-01,06:53:05,02:47:10
6,522,2023-05-11,2023-02-25,19:23:35,02:52:29
1,903,2023-02-07,2023-06-25,00:19:40,02:13:34
10,320,2023-03-20,2023-06-03,17:20:58,07:49:52
16,674,2023-10-17,2023-12-14,23:07:45,21:28:03
13,8,2023-11-11,2023-04-09,20:01:17,17:16:01
6,892,2023-10-07,2023-01-17,05:58:19,22:45:37
1,772,2023-06-25,2023-12-25,08:43:14,01:39:37
7,44,2023-08-13,2023-01-21,21:48:44,14:32:34
9,237,2023-06-11,2023-07-26,08:40:11,14:24:44
5,686,2023-03-26,2023-09-05,20:25:26,18:47:30
9,670,2023-08-04,2023-11-29,22:35:40,13:58:10
9,137,2023-12-08,2023-02-14,01:20:01,07:58:06
11,796,2023-07-01,2023-10-23,20:20:10,16:27:30
6,505,2023-04-15,2023-07-02,01:02:03,14:47:22
10,866,2023-09-20,2023-04-09,11:40:53,13:58:23
4,438,2023-05-16,2023-01-20,13:34:41,10:24:28
5,727,2023-06-12,2023-07-12,03:22:23,15:59:31
16,843,2023-01-09,2023-12-07,02:42:52,00:51:55
14,353,2023-03-24,2023-08-19,01:16:48,18:05:04
18,427,2023-08-28,2023-11-14,17:09:22,17:08:01
14,260,2023-04-23,2023-02-06,23:01:50,19:49:36
2,31,2023-04-06,2023-04-29,04:17:51,06:28:27
2,42,2023-02-18,2023-08-23,22:27:48,01:31:23
13,237,2023-10-17,2023-08-10,07:14:19,20:11:36
4,42,2023-04-25,2023-12-25,18:10:55,05:45:58
11,209,2023-07-11,2023-09-03,16:05:02,05:17:28
6,587,2023-11-06,2023-04-03,05:37:18,08:24:20
13,443,2023-05-10,2023-10-26,18:31:43,12:47:54
10,390,2023-09-12,2023-04-05,13:16:33,18:57:28
